SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,rainfall_mm,date,hour
61242,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-05 07:00:00,337.5,2024-10-05,7
61243,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-05 09:00:00,343.0,2024-10-05,9
61244,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-05 13:00:00,348.0,2024-10-05,13
61245,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-05 17:00:00,337.5,2024-10-05,17
61246,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-05 22:00:00,330.5,2024-10-05,22
61247,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-06 04:00:00,323.0,2024-10-06,4
61248,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-06 08:00:00,350.0,2024-10-06,8
61249,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-06 11:00:00,364.0,2024-10-06,11
61250,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-06 15:00:00,366.5,2024-10-06,15
61251,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-06 18:00:00,332.5,2024-10-06,18
61252,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-06 20:00:00,329.5,2024-10-06,20
61253,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-06 22:00:00,335.0,2024-10-06,22
61254,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-07 08:00:00,346.5,2024-10-07,8
61255,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-07 19:00:00,331.0,2024-10-07,19
61256,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-07 22:00:00,330.0,2024-10-07,22
61257,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-08 02:00:00,327.5,2024-10-08,2
61258,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-08 07:00:00,331.5,2024-10-08,7
61259,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-08 09:00:00,348.5,2024-10-08,9
61260,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-08 21:00:00,327.5,2024-10-08,21
61261,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-08 23:00:00,324.5,2024-10-08,23
61262,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-09 04:00:00,322.0,2024-10-09,4
61263,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-09 08:00:00,340.5,2024-10-09,8
61264,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-09 13:00:00,354.5,2024-10-09,13
61265,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-09 19:00:00,333.0,2024-10-09,19
61266,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-09 22:00:00,328.0,2024-10-09,22
61267,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-10 04:00:00,315.0,2024-10-10,4
61268,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-10 06:00:00,319.5,2024-10-10,6
61269,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-10 11:00:00,349.5,2024-10-10,11
61270,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-10 15:00:00,346.5,2024-10-10,15
61271,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-10 21:00:00,319.0,2024-10-10,21
61272,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-11 00:00:00,321.5,2024-10-11,0
61273,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-11 04:00:00,321.5,2024-10-11,4
61274,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-11 10:00:00,345.5,2024-10-11,10
61275,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-11 15:00:00,344.0,2024-10-11,15
61276,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-11 18:00:00,327.0,2024-10-11,18
61277,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-11 20:00:00,326.0,2024-10-11,20
61278,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-12 01:00:00,323.0,2024-10-12,1
61279,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-12 03:00:00,321.0,2024-10-12,3
61280,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-12 06:00:00,323.5,2024-10-12,6
61281,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-12 08:00:00,333.0,2024-10-12,8
61282,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-12 13:00:00,362.5,2024-10-12,13
61283,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-12 19:00:00,336.5,2024-10-12,19
61284,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-13 00:00:00,325.5,2024-10-13,0
61285,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-13 03:00:00,323.0,2024-10-13,3
61286,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-13 05:00:00,317.5,2024-10-13,5
61287,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-13 13:00:00,365.0,2024-10-13,13
61288,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-13 15:00:00,363.5,2024-10-13,15
61289,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-13 22:00:00,327.5,2024-10-13,22
61290,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-14 09:00:00,349.5,2024-10-14,9
61291,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-14 12:00:00,367.0,2024-10-14,12
61292,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-15 04:00:00,321.5,2024-10-15,4
61293,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-15 07:00:00,336.0,2024-10-15,7
61294,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-15 15:00:00,362.0,2024-10-15,15
61295,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-16 00:00:00,330.0,2024-10-16,0
61296,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-16 01:00:00,327.5,2024-10-16,1
61297,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-16 05:00:00,326.0,2024-10-16,5
61298,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-16 07:00:00,335.0,2024-10-16,7
61299,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-16 09:00:00,350.5,2024-10-16,9
61300,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-16 14:00:00,373.0,2024-10-16,14
61301,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-16 20:00:00,333.0,2024-10-16,20
61302,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-16 23:00:00,328.0,2024-10-16,23
61303,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-17 00:00:00,327.0,2024-10-17,0
61304,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-17 02:00:00,323.5,2024-10-17,2
61305,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-17 03:00:00,4.0,2024-10-17,3
61306,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-17 05:00:00,311.5,2024-10-17,5
61307,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-17 06:00:00,15.0,2024-10-17,6
61308,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-18 03:00:00,321.5,2024-10-18,3
61309,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-18 12:00:00,355.0,2024-10-18,12
61310,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-18 13:00:00,360.0,2024-10-18,13
61311,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-18 16:00:00,355.0,2024-10-18,16
61312,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-20 01:00:00,320.0,2024-10-20,1
61313,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-20 09:00:00,344.5,2024-10-20,9
61314,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-20 10:00:00,349.0,2024-10-20,10
61315,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-20 13:00:00,362.0,2024-10-20,13
61316,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-20 16:00:00,346.0,2024-10-20,16
61317,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-20 19:00:00,330.5,2024-10-20,19
61318,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-20 21:00:00,329.5,2024-10-20,21
61319,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-20 22:00:00,330.0,2024-10-20,22
61320,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-21 01:00:00,314.0,2024-10-21,1
61321,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-21 02:00:00,4.0,2024-10-21,2
61322,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-21 07:00:00,328.5,2024-10-21,7
61323,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-21 11:00:00,362.5,2024-10-21,11
61324,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-21 14:00:00,336.0,2024-10-21,14
61325,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-22 00:00:00,319.0,2024-10-22,0
61326,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-22 03:00:00,317.0,2024-10-22,3
61327,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-22 04:00:00,318.0,2024-10-22,4
61328,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-22 08:00:00,335.5,2024-10-22,8
61329,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-22 10:00:00,344.5,2024-10-22,10
61330,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-22 14:00:00,355.5,2024-10-22,14
61331,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-22 17:00:00,337.0,2024-10-22,17
61332,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-22 19:00:00,325.5,2024-10-22,19
61333,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-22 22:00:00,321.5,2024-10-22,22
61334,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-23 05:00:00,317.0,2024-10-23,5
61335,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-23 09:00:00,350.5,2024-10-23,9
61336,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-23 10:00:00,356.5,2024-10-23,10
61337,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-23 11:00:00,358.0,2024-10-23,11
61338,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-23 17:00:00,332.0,2024-10-23,17
61339,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-23 18:00:00,324.0,2024-10-23,18
61340,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-23 19:00:00,321.5,2024-10-23,19
61341,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-23 20:00:00,318.0,2024-10-23,20
61342,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-24 00:00:00,321.5,2024-10-24,0
61343,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-24 10:00:00,345.5,2024-10-24,10
61344,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-25 06:00:00,309.0,2024-10-25,6
61345,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-25 08:00:00,329.0,2024-10-25,8
61346,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-25 14:00:00,353.5,2024-10-25,14
61347,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-25 15:00:00,352.5,2024-10-25,15
61348,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-25 17:00:00,331.5,2024-10-25,17
61349,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-26 15:00:00,364.0,2024-10-26,15
61350,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-26 22:00:00,317.0,2024-10-26,22
61351,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-27 01:00:00,311.5,2024-10-27,1
61352,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-27 03:00:00,311.5,2024-10-27,3
61353,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-27 05:00:00,308.0,2024-10-27,5
61354,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-27 15:00:00,360.0,2024-10-27,15
61355,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-27 19:00:00,319.0,2024-10-27,19
61356,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-27 22:00:00,321.5,2024-10-27,22
61357,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-28 00:00:00,316.5,2024-10-28,0
61358,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-28 07:00:00,326.5,2024-10-28,7
61359,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-28 09:00:00,351.0,2024-10-28,9
61360,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-28 10:00:00,356.5,2024-10-28,10
61361,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-28 11:00:00,350.0,2024-10-28,11
61362,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-28 12:00:00,355.0,2024-10-28,12
61363,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-28 13:00:00,362.5,2024-10-28,13
61364,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-28 14:00:00,354.5,2024-10-28,14
61365,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-30 04:00:00,320.0,2024-10-30,4
61366,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-30 07:00:00,331.5,2024-10-30,7
61367,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-30 10:00:00,360.0,2024-10-30,10
61368,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-30 12:00:00,356.5,2024-10-30,12
61369,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-30 17:00:00,334.5,2024-10-30,17
61370,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-30 21:00:00,324.5,2024-10-30,21
61371,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-31 03:00:00,318.5,2024-10-31,3
61372,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-31 05:00:00,314.5,2024-10-31,5
61373,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-31 06:00:00,317.0,2024-10-31,6
61374,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-31 07:00:00,329.0,2024-10-31,7
61375,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-31 09:00:00,345.5,2024-10-31,9
61376,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-31 10:00:00,355.0,2024-10-31,10
61377,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-31 11:00:00,358.5,2024-10-31,11
61378,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-31 13:00:00,361.0,2024-10-31,13
61379,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-31 16:00:00,341.5,2024-10-31,16
61380,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-31 17:00:00,337.5,2024-10-31,17
61381,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-31 18:00:00,330.0,2024-10-31,18
61382,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-31 20:00:00,327.0,2024-10-31,20
61383,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-31 21:00:00,324.5,2024-10-31,21
61384,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-31 22:00:00,322.5,2024-10-31,22
61385,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-10-31 23:00:00,324.0,2024-10-31,23
61386,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-11-01 00:00:00,322.0,2024-11-01,0
61387,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-11-01 01:00:00,321.5,2024-11-01,1
61388,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-11-01 02:00:00,319.5,2024-11-01,2
61389,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-11-01 05:00:00,318.5,2024-11-01,5
61390,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-11-01 08:00:00,333.5,2024-11-01,8
61391,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-11-01 10:00:00,338.0,2024-11-01,10
61392,Upper Manair,Telangana SW,36,Telangana,683,RAJANNA SIRCILLA,-,-,-,-,-,-,-,-,-,18.266,78.551,2024-11-01 12:00:00,345.5,2024-11-01,12
