SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
32500,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,19-10-2022 01:00,0.5
32501,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,19-10-2022 16:00,1
32502,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,19-10-2022 16:00,1
32503,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,01-11-2022 06:00,1.5
32504,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,01-11-2022 06:00,1.5
32505,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,01-11-2022 07:00,1.5
32506,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,01-11-2022 07:00,1.5
32507,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,01-11-2022 08:00,1.5
32508,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,01-11-2022 08:00,1.5
32509,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,01-11-2022 09:00,2
32510,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,01-11-2022 09:00,2
32511,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,21-11-2022 10:00,0.5
32512,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,21-11-2022 10:00,0.5
32513,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,22-11-2022 08:00,0.5
32514,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,22-11-2022 08:00,0.5
32515,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,22-11-2022 23:00,0.5
32516,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,22-11-2022 23:00,0.5
32517,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,25-11-2022 18:00,1.5
32518,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,25-11-2022 18:00,1.5
32519,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,25-11-2022 19:00,7
32520,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,25-11-2022 19:00,7
32521,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,25-11-2022 20:00,0.5
32522,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,25-11-2022 20:00,0.5
32523,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,09-12-2022 18:00,0.5
32524,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,09-12-2022 18:00,0.5
32525,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,09-12-2022 19:00,5.5
32526,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,09-12-2022 19:00,5.5
32527,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,09-12-2022 20:00,2
32528,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,09-12-2022 20:00,2
32529,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,09-12-2022 22:00,1
32530,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,09-12-2022 22:00,1
32531,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,09-12-2022 23:00,0.5
32532,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,09-12-2022 23:00,0.5
32533,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,10-12-2022 19:00,1.5
32534,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,10-12-2022 19:00,1.5
32535,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,10-12-2022 20:00,9
32536,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,10-12-2022 20:00,9
32537,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,10-12-2022 21:00,1
32538,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,10-12-2022 21:00,1
32539,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,10-12-2022 22:00,0.5
32540,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,10-12-2022 22:00,0.5
32541,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,11-12-2022 04:00,0.5
32542,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,11-12-2022 04:00,0.5
32543,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,11-12-2022 05:00,1
32544,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,11-12-2022 05:00,1
32545,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,11-12-2022 09:00,0.5
32546,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,11-12-2022 09:00,0.5
32547,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,12-12-2022 16:00,0.5
32548,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,12-12-2022 16:00,0.5
32549,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,13-12-2022 16:00,1
32550,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,13-12-2022 16:00,1
32551,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,30-12-2022 18:00,2.5
32552,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,30-12-2022 18:00,2.5
32553,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,01-01-2023 09:00,0.5
32554,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,01-01-2023 09:00,0.5
32555,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,05-02-2023 06:00,331
32556,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,18-02-2023 11:00,0.5
32557,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,18-02-2023 11:00,0.5
32558,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,19-02-2023 10:00,0.5
32559,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,19-02-2023 10:00,0.5
32560,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,17-03-2023 07:00,15.5
32561,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,17-03-2023 07:00,15.5
32562,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,17-03-2023 08:00,15.5
32563,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,17-03-2023 08:00,15.5
32564,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,17-03-2023 09:00,15.5
32565,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,17-03-2023 09:00,15.5
32566,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,18-03-2023 09:00,0.5
32567,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,18-03-2023 09:00,0.5
32568,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,19-03-2023 01:00,5.5
32569,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,19-03-2023 02:00,4.5
32570,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,19-03-2023 09:00,1
32571,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,23-03-2023 14:00,3
32572,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,23-03-2023 14:00,3
32573,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,23-03-2023 18:00,1.5
32574,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,23-03-2023 18:00,1.5
32575,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,24-03-2023 02:00,0.5
32576,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,02-04-2023 18:00,0.5
32577,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,02-04-2023 18:00,0.5
32578,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,25-04-2023 15:00,1
32579,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,25-04-2023 15:00,1
32580,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,28-04-2023 15:00,2
32581,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,28-04-2023 16:00,0.5
32582,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,30-04-2023 15:00,3.5
32583,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,30-04-2023 15:00,3.5
32584,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,01-05-2023 05:00,2
32585,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,01-05-2023 05:00,2
32586,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,01-05-2023 06:00,8.5
32587,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,01-05-2023 06:00,8.5
32588,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,01-05-2023 07:00,2.5
32589,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,01-05-2023 07:00,2.5
32590,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,02-05-2023 09:00,0.5
32591,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,02-05-2023 09:00,0.5
32592,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,02-05-2023 12:00,6.5
32593,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,02-05-2023 12:00,6.5
32594,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,02-05-2023 13:00,25
32595,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,02-05-2023 13:00,25
32596,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,02-05-2023 14:00,2
32597,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,02-05-2023 14:00,2
32598,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,02-05-2023 15:00,7
32599,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,02-05-2023 15:00,7
32600,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,02-05-2023 16:00,1.5
32601,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,02-05-2023 16:00,1.5
32602,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,02-05-2023 17:00,0.5
32603,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,02-05-2023 17:00,0.5
32604,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,02-05-2023 23:00,0.5
32605,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,02-05-2023 23:00,0.5
32606,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,03-05-2023 12:00,2
32607,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,03-05-2023 14:00,1
32608,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,03-05-2023 14:00,1
32609,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,03-05-2023 15:00,3
32610,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,03-05-2023 15:00,3
32611,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,04-05-2023 15:00,0.5
32612,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,04-05-2023 15:00,0.5
32613,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,05-05-2023 13:00,3.5
